6,9,10,120400,120160,120680
6,9,20,122770,120680,119730
6,9,30,124800,124950,125470
6,9,40,131790,132100,130540
6,9,50,127160,131450,128340
6,10,0,119560,126190,126180
6,10,10,127740,135580,131450
6,10,20,136070,137680,137690
6,10,30,128740,134510,130030
6,10,40,124480,128170,126590
6,10,50,127130,131830,129420
6,11,0,132580,130970,126600
6,11,10,109220,107900,106440
6,11,20,106420,105240,103450
6,11,30,113020,109990,109900
6,11,40,115400,111410,111170
6,11,50,98806,98821,99849
6,12,0,87414,91038,90467
6,12,10,83527,86952,89178
6,12,20,89721,90504,88401
6,12,30,105520,103980,107070
6,12,40,106060,110130,109990
6,12,50,118000,117890,119410
6,13,0,115270,111510,116540
6,13,10,114960,111270,111870
6,13,20,125410,119640,122830
6,13,30,85227,80490,82689
6,13,40,86643,83813,81078
6,13,50,90485,89841,88386
6,14,0,86358,85365,83319
6,14,10,91813,91075,86241
6,14,20,94693,92681,92888
6,14,30,86789,84158,84255
6,14,40,90015,84158,85327
6,14,50,68929,64267,66011
6,15,0,75404,74637,73625
6,15,10,66185,61478,60682
6,15,20,76163,69221,67414
6,15,30,97431,97501,94155
6,15,40,105720,106130,102380
6,15,50,105470,108520,102770
6,16,0,102170,101800,94688
6,16,10,106480,108380,102100
6,16,20,105630,110090,103490
6,16,30,105740,105930,96802
6,16,40,101980,98681,97739
6,16,50,106110,103150,102050
6,17,0,142840,139500,138460
6,17,10,142200,137260,138870
6,17,20,145610,141190,141550
6,17,30,139750,136730,134860
6,17,40,132900,134130,132640
6,17,50,129520,132940,130140
6,18,0,124950,128020,127650
6,18,10,133490,140100,134800
6,18,20,130200,133930,127980
6,18,30,128480,128500,127220
6,18,40,125150,129290,128700
6,18,50,111130,113190,114580
6,19,0,111280,109020,114120
6,19,10,88059,85646,91230
6,19,20,90818,90385,92405
6,19,30,90646,90129,94962
6,19,40,93414,91573,94701
6,19,50,91702,90506,92314
6,20,0,119660,114820,120390
6,20,10,125970,121240,127370
6,20,20,130260,125310,131530
6,20,30,131400,124090,129000
6,20,40,131360,121650,128260
6,20,50,146030,137760,141860
6,21,0,145770,137020,142260
6,21,10,146500,136820,143430
6,21,20,136070,129150,133690
6,21,30,146720,139630,144200
6,21,40,147060,142200,144100
6,21,50,141660,136500,138410
6,22,0,133910,127840,129160
6,22,10,143970,136790,137500
6,22,20,146890,141510,144690
6,22,30,144040,136920,139510
6,22,40,145080,138420,142510
6,22,50,143270,135480,140470
6,23,0,134860,127740,132120
6,23,10,127420,119350,127210
6,23,20,115830,107750,113540
6,23,30,112090,107870,113330
6,23,40,121060,111250,116940
6,23,50,134470,125360,129570
7,0,0,134270,128640,130280
7,0,10,130730,126290,124780
7,0,20,131180,123080,125420
7,0,30,129650,120700,127160
7,0,40,138740,130830,136100
7,0,50,138210,130150,134890
7,1,0,137590,129810,134970
7,1,10,132460,124510,129860
7,1,20,131160,123510,131690
7,1,30,131860,125340,129820
7,1,40,136500,126710,131360
7,1,50,133210,127340,128660
7,2,0,134460,126740,130290
7,2,10,130490,123060,125090
7,2,20,125100,119750,122800
7,2,30,79993,76859,79587
7,2,40,66247,60593,67685
7,2,50,53830,50250,54556
7,3,0,54323,53749,55083
7,3,10,50051,49315,49633
7,3,20,102280,99030,99770
7,3,30,100330,94656,98340
7,3,40,100910,95811,100320
7,3,50,125590,121810,124850
7,4,0,124710,121270,123830
7,4,10,124480,120650,123010
7,4,20,117330,113460,118590
7,4,30,116230,112560,115220
7,4,40,123370,120520,122930
7,4,50,120500,117050,120130
7,5,0,120650,116890,119050
7,5,10,122390,116820,119570
7,5,20,121110,115400,116920
7,5,30,128040,122470,122360
7,5,40,118290,110860,113140
7,5,50,119010,116060,118000
7,6,0,123240,119350,122780
7,6,10,121290,118830,121920
7,6,20,119820,115170,121280
7,6,30,104610,98639,104990
7,6,40,98190,97276,101310
7,6,50,98824,97577,99823
7,7,0,93670,93504,96054
7,7,10,98212,96234,100040
7,7,20,98189,96742,98755
7,7,30,95238,93660,95275
7,7,40,94682,91747,94232
7,7,50,115460,113500,113660
7,8,0,119570,119060,118800
7,8,10,112610,110540,112370
7,8,20,118230,116470,122040
7,8,30,114360,111030,114970
7,8,40,117460,114350,118190
7,8,50,118730,113650,113820
7,9,0,128080,122500,123490
7,9,10,118940,119380,114310
7,9,20,110480,111870,107760
7,9,30,110580,111850,107100
7,9,40,131350,132780,127810
7,9,50,111240,113850,110600
7,10,0,116690,117710,113200
7,10,10,124540,126350,122600
7,10,20,117680,121000,118890
7,10,30,123220,125210,124690
7,10,40,105590,107050,106600
7,10,50,120040,119260,118750
7,11,0,97370,92012,88742
7,11,10,89538,89043,85131
7,11,20,84416,84929,78857
7,11,30,85645,84551,79988
7,11,40,82261,84965,79157
7,11,50,77190,80621,75885
7,12,0,67612,70681,71114
7,12,10,67269,65584,66713
7,12,20,68057,65433,70314
7,12,30,38514,38220,43457
7,12,40,22167,18969,25031
7,12,50,20665,17325,23329
7,13,0,19359,17749,23026
7,13,10,24318,23821,24284
7,13,20,22819,23472,25120
7,13,30,20423,22405,24488
7,13,40,20078,22225,22398
7,13,50,18783,20603,22310
7,14,0,14723,15152,19271
7,14,10,14937,15146,18171
7,14,20,14952,15274,18611
7,14,30,20061,20106,23833
7,14,40,22339,20408,25690
7,14,50,22280,20452,25898
7,15,0,23100,20352,27149
7,15,10,21665,21323,24847
7,15,20,17178,16527,22508
7,15,30,16776,15856,18405
7,15,40,17798,19740,22604
7,15,50,18204,20280,22553
7,16,0,19017,18915,22485
7,16,10,17670,17155,21430
7,16,20,15364,13151,19113
7,16,30,15685,13317,16988
7,16,40,16297,13407,19323
7,16,50,16939,14701,19988
7,17,0,19710,19939,25190
7,17,10,20168,20319,24397
7,17,20,17861,19878,23226
7,17,30,13697,15378,19702
7,17,40,21167,21225,23075
7,17,50,19371,19434,23889
7,18,0,20343,19752,23102
7,18,10,21020,19786,23241
7,18,20,21040,19382,23672
7,18,30,17481,13240,18784
7,18,40,22065,19750,23504
7,18,50,22509,19730,26084
7,19,0,23217,22420,25709
7,19,10,26012,25693,30573
7,19,20,26034,25542,30638
7,19,30,32253,30417,36109
7,19,40,28506,26481,32076
7,19,50,28308,23806,32055
7,20,0,28417,23595,29741
7,20,10,29293,24689,30775
7,20,20,35386,29807,35223
7,20,30,34301,29073,34035
7,20,40,34175,28177,34204
7,20,50,34634,30126,34341
7,21,0,27893,25771,29942
7,21,10,27987,25946,30858
7,21,20,28186,25977,29641
7,21,30,29979,28007,33181
7,21,40,33424,29070,36774
7,21,50,32877,28186,35971
7,22,0,34790,28336,35751
7,22,10,30130,24220,31196
7,22,20,30324,24610,30405
7,22,30,34581,28308,34025
7,22,40,33900,28046,32980
7,22,50,32662,30764,34985
7,23,0,27979,25988,29855
7,23,10,28127,25559,29287
7,23,20,32577,30377,33895
7,23,30,32945,30560,33660
7,23,40,33608,29294,36023
7,23,50,31095,24479,31681
1,0,0,31764,25632,32795
1,0,10,34560,28475,38029
1,0,20,33807,28373,36152
1,0,30,29772,24377,28977
1,0,40,28899,26051,29961
1,0,50,32725,29931,34148
1,1,0,32400,30253,34498
1,1,10,28091,25710,29966
1,1,20,29122,27074,30909
1,1,30,32523,29036,34015
1,1,40,34559,28515,34586
1,1,50,30559,24381,32111
1,2,0,30810,25420,32519
1,2,10,34528,28828,36630
1,2,20,34570,28563,35669
1,2,30,28701,26326,31652
1,2,40,28384,26576,31631
1,2,50,32108,30342,34040
1,3,0,32499,30546,34468
1,3,10,27721,25945,31375
1,3,20,28459,24642,30595
1,3,30,32731,28992,34688
1,3,40,34041,28205,34303
1,3,50,30984,24897,29627
1,4,0,35572,29558,35246
1,4,10,33961,29136,35756
1,4,20,28265,25198,33657
1,4,30,28397,26482,32499
1,4,40,32647,31451,36108
1,4,50,31883,30271,34775
1,5,0,32700,30472,33667
1,5,10,27608,25958,29297
1,5,20,31388,27350,30139
1,5,30,34695,28610,34574
1,5,40,29836,23836,28459
1,5,50,30204,24503,29177
1,6,0,35099,28486,32526
1,6,10,32223,28028,34065
1,6,20,27831,23645,30446
1,6,30,25400,24487,29737
1,6,40,24323,25514,29172
1,6,50,24266,25675,28710
1,7,0,20376,21610,25163
1,7,10,26558,26417,27432
1,7,20,25957,23458,28301
1,7,30,22010,18946,22604
1,7,40,22350,20442,23440
1,7,50,26478,24520,27843
1,8,0,25772,24444,29963
1,8,10,19770,18895,23216
1,8,20,20953,21135,23352
1,8,30,24607,25597,30142
1,8,40,24730,25246,31006
1,8,50,20325,20671,25464
1,9,0,21909,21079,24431
1,9,10,19399,17605,22521
1,9,20,20194,17649,23152
1,9,30,15340,13175,17321
1,9,40,16512,14224,18442
1,9,50,24102,23242,27650
1,10,0,24416,23533,28924
1,10,10,22430,23531,25548
1,10,20,13377,14405,15683
1,10,30,14000,15655,16679
1,10,40,18039,18904,22280
1,10,50,19656,19031,22568
1,11,0,20180,19856,25872
1,11,10,21391,19838,25045
1,11,20,21573,19036,25197
1,11,30,19332,17552,21971
1,11,40,17009,17422,21714
1,11,50,17542,17349,21663
1,12,0,14105,12877,17854
1,12,10,13998,15207,18095
1,12,20,14888,16255,18747
1,12,30,17716,19108,21580
1,12,40,19735,19367,21180
1,12,50,21237,20130,24671
1,13,0,15977,13885,21046
1,13,10,16252,14039,19893
1,13,20,19472,17783,23800
1,13,30,17487,17507,22674
1,13,40,13400,12933,16848
1,13,50,13370,12576,16032
1,14,0,15314,17073,20437
1,14,10,18288,20094,22542
1,14,20,17196,18936,20787
1,14,30,14812,15217,16857
1,14,40,17208,15870,17690
1,14,50,19541,19333,21280
1,15,0,20167,17610,22904
1,15,10,15525,12998,19101
1,15,20,18285,17583,24183
1,15,30,17268,17113,22915
1,15,40,16459,16497,21617
1,15,50,14549,13780,20493
1,16,0,18388,19440,22568
1,16,10,19082,20159,22482
1,16,20,15474,15255,18204
1,16,30,15914,15036,16965
1,16,40,19474,19011,21030
1,16,50,19179,18772,20993
1,17,0,16018,12756,17015
1,17,10,13875,13763,19480
1,17,20,17167,16825,22224
1,17,30,17858,17320,23318
1,17,40,12614,12805,18199
1,17,50,13240,14017,20436
1,18,0,18938,19303,22850
1,18,10,19495,19609,22576
1,18,20,21496,21510,23251
1,18,30,21976,20915,23983
1,18,40,25822,25188,28243
1,18,50,26322,23013,27158
1,19,0,19544,18363,22461
1,19,10,19730,18858,23339
1,19,20,30243,27747,34097
1,19,30,32036,28145,34806
1,19,40,28152,23525,30874
1,19,50,28706,26146,32421
1,20,0,34661,30145,35512
1,20,10,34804,29815,35070
1,20,20,30046,25487,28474
1,20,30,36012,30802,35387
1,20,40,34526,29653,33144
1,20,50,27784,23657,28888
1,21,0,28886,24890,30080
1,21,10,32860,29200,34889
1,21,20,32081,27758,32969
1,21,30,27649,23678,30976
1,21,40,28135,24075,31330
1,21,50,35111,30896,36851
1,22,0,34621,30148,35392
1,22,10,29739,25761,30643
1,22,20,35051,30913,35819
1,22,30,34713,30914,33987
1,22,40,28114,23298,28615
1,22,50,27953,24085,29227
1,23,0,33505,28537,33683
1,23,10,32777,28494,33903
1,23,20,29359,23880,29818
1,23,30,29710,24259,29111
1,23,40,36553,30562,35002
1,23,50,33972,30686,37242
2,0,0,29902,26394,30868
2,0,10,34895,31205,36380
2,0,20,35165,31750,37296
2,0,30,29481,27282,33309
2,0,40,28550,24649,30450
2,0,50,31860,28116,33518
2,1,0,31430,28011,33917
2,1,10,27245,23587,29504
2,1,20,28695,25444,29729
2,1,30,33532,28872,33076
2,1,40,34096,30029,33092
2,1,50,30080,26257,32059
2,2,0,34588,30786,36009
2,2,10,34695,30981,36042
2,2,20,27400,25899,31498
2,2,30,27953,26556,31912
2,2,40,32821,28635,35716
2,2,50,31687,28229,33471
2,3,0,27825,23728,28853
2,3,10,29059,25175,30730
2,3,20,33830,28384,34115
2,3,30,29900,23896,29993
2,3,40,30107,26256,30455
2,3,50,33971,30384,33775
2,4,0,35711,30480,36376
2,4,10,28709,26202,32506
2,4,20,29080,26878,33077
2,4,30,32774,29077,36660
2,4,40,32349,29086,37386
2,4,50,28079,24051,30896
2,5,0,29210,24636,29527
2,5,10,35073,28549,33040
2,5,20,35505,29185,33666
2,5,30,29854,25659,29248
2,5,40,33679,30083,32369
2,5,50,35334,30685,33442
2,6,0,28419,25785,28194
2,6,10,79324,76978,83320
2,6,20,95277,94064,98415
2,6,30,98155,94601,101510
2,6,40,93593,85943,94342
2,6,50,92910,89268,98240
2,7,0,93016,88812,94978
2,7,10,97587,94715,98339
2,7,20,104690,100570,105330
2,7,30,109260,110180,111530
2,7,40,112650,112020,112260
2,7,50,100850,99302,99875
2,8,0,119230,118690,118100
2,8,10,116200,115340,115350
2,8,20,121320,121680,120900
2,8,30,120520,116820,119240
2,8,40,128790,124040,126300
2,8,50,120260,119960,121170
2,9,0,123590,121020,123060
2,9,10,123770,122400,121520
2,9,20,129420,125760,124440
2,9,30,120580,119500,117610
2,9,40,121220,123950,120080
2,9,50,122340,122550,121570
2,10,0,128200,127230,127270
2,10,10,127940,126940,129090
2,10,20,131920,130450,130330
2,10,30,133370,131400,132500
2,10,40,134710,130520,132830
2,10,50,131460,127750,129560
2,11,0,126470,120230,124260
2,11,10,118970,113650,116950
2,11,20,103560,95547,101960
2,11,30,105210,100700,101250
2,11,40,106000,102950,101380
2,11,50,81112,85054,80907
2,12,0,85517,91237,83767
2,12,10,88909,89903,85507
2,12,20,89230,92912,91442
2,12,30,87814,89942,87101
2,12,40,110370,114150,109780
2,12,50,116930,116070,116330
2,13,0,119700,120480,118530
2,13,10,114010,116770,115780
2,13,20,116720,117200,117180
2,13,30,112560,114500,113960
2,13,40,126790,126060,125410
2,13,50,116180,115180,114390
2,14,0,122280,122560,117600
2,14,10,121910,123830,118880
2,14,20,124480,121500,119590
2,14,30,122300,119220,117580
2,14,40,99809,96655,96352
2,14,50,103330,100790,99224
2,15,0,109200,100980,105140
2,15,10,109010,107460,107070
2,15,20,132090,129620,131400
2,15,30,132700,131530,128740
2,15,40,136740,136150,132190
2,15,50,133890,131170,126380
2,16,0,137750,135460,130130
2,16,10,129790,127450,122800
2,16,20,143780,137520,135510
2,16,30,143270,131100,129910
2,16,40,138220,136190,133080
2,16,50,140250,135480,135430
2,17,0,132680,125680,125090
2,17,10,123100,120000,120440
2,17,20,128430,128720,126820
2,17,30,133720,130970,131060
2,17,40,118140,121120,121540
2,17,50,130730,128210,128130
2,18,0,121010,116710,115270
2,18,10,131390,130300,126020
2,18,20,135730,130940,129580
2,18,30,126160,126730,123960
2,18,40,126630,127230,126990
2,18,50,116870,110910,111790
2,19,0,100820,98785,102060
2,19,10,96548,93314,97363
2,19,20,90393,91835,95498
2,19,30,87271,87948,90752
2,19,40,98347,94605,100550
2,19,50,98426,91933,98452
2,20,0,128560,122110,127540
2,20,10,132230,126810,133380
2,20,20,133620,127560,134350
2,20,30,140550,131480,136200
2,20,40,135290,127170,130830
2,20,50,148870,140850,145670
2,21,0,144900,138500,140660
2,21,10,146060,139260,141470
2,21,20,133720,129450,131560
2,21,30,136140,133620,133220
2,21,40,141040,135610,137350
2,21,50,130140,123060,128890
2,22,0,129910,122950,128400
2,22,10,123040,113840,122400
2,22,20,130200,121460,128820
2,22,30,131120,123890,128440
2,22,40,125220,117470,122670
2,22,50,109010,101560,107030
2,23,0,109310,104040,109490
2,23,10,97319,92157,98410
2,23,20,73547,71378,75773
2,23,30,33063,29947,31641
2,23,40,32444,28713,31051
2,23,50,33058,28940,33129
3,0,0,33569,28589,32968
3,0,10,31490,26312,32712
3,0,20,30940,26623,33019
3,0,30,25949,21833,28823
3,0,40,25492,21392,25546
3,0,50,24129,21109,25805
3,1,0,23717,21369,25483
3,1,10,24357,23441,25854
3,1,20,27429,23263,25384
3,1,30,27339,24032,25637
3,1,40,31422,27269,29239
3,1,50,30344,26429,28383
3,2,0,30766,26870,30399
3,2,10,27316,23930,30226
3,2,20,27635,24185,30557
3,2,30,26372,23608,29924
3,2,40,26644,23959,29987
3,2,50,27363,24503,28226
3,3,0,23542,20164,25878
3,3,10,25227,20916,24914
3,3,20,23337,20248,23743
3,3,30,24261,20001,24133
3,3,40,24806,20249,24957
3,3,50,23361,19649,23006
3,4,0,21746,19739,22696
3,4,10,21618,17415,24623
3,4,20,26214,22660,28571
3,4,30,25975,22854,29777
3,4,40,26973,22285,29295
3,4,50,27356,23231,30620
3,5,0,29039,24742,28497
3,5,10,29052,25122,28202
3,5,20,30665,25224,27874
3,5,30,29418,27761,28641
3,5,40,25615,24170,25842
3,5,50,22566,22499,23593
3,6,0,23255,22002,23782
3,6,10,89217,87529,91620
3,6,20,94855,93124,99591
3,6,30,95606,90491,97322
3,6,40,89749,87207,91031
3,6,50,94496,92513,96710
3,7,0,95246,92328,96705
3,7,10,95891,92890,94555
3,7,20,90335,88512,88653
3,7,30,99743,100610,100060
3,7,40,110750,113450,111490
3,7,50,108530,111530,108800
3,8,0,113280,111630,111550
3,8,10,119260,115160,118700
3,8,20,125080,120840,123930
3,8,30,124160,119290,125090
3,8,40,121690,118550,123520
3,8,50,131600,127880,133600
3,9,0,127080,124910,126640
3,9,10,124810,121260,122490
3,9,20,103900,102440,97232
3,9,30,116010,112000,109420
3,9,40,112070,110620,106560
3,9,50,106220,109140,105140
3,10,0,102430,100860,98580
3,10,10,103080,96677,95805
3,10,20,106680,102740,96555
3,10,30,115890,113390,107040
3,10,40,114380,110090,107100
3,10,50,111090,106860,104250
3,11,0,107690,105010,104360
3,11,10,100210,100350,96671
3,11,20,88413,82783,83685
3,11,30,86022,85410,84103
3,11,40,83952,85908,83887
3,11,50,80373,78475,78011
3,12,0,64791,66714,62933
3,12,10,63311,66712,64410
3,12,20,66540,63497,64724
3,12,30,103190,101190,100010
3,12,40,104970,103240,97615
3,12,50,103810,103440,102920
3,13,0,100850,98874,98978
3,13,10,105970,103300,99467
3,13,20,108800,106410,104890
3,13,30,114950,108850,111640
3,13,40,112780,105330,109530
3,13,50,114940,104180,104860
3,14,0,115940,107310,107690
3,14,10,109250,100250,100250
3,14,20,116440,107620,105330
3,14,30,110650,104920,102930
3,14,40,108560,102150,102020
3,14,50,88658,84139,81054
3,15,0,92218,86360,86213
3,15,10,81186,79717,77749
3,15,20,98381,96471,94117
3,15,30,102170,100440,98528
3,15,40,112970,105400,106450
3,15,50,135420,130230,131410
3,16,0,146160,137980,140720
3,16,10,139370,136310,137590
3,16,20,140800,140490,138530
3,16,30,147560,147860,143170
3,16,40,133920,136200,133810
3,16,50,148010,151640,144660
3,17,0,145120,145270,141400
3,17,10,132700,133640,127990
3,17,20,128710,132680,129040
3,17,30,131180,135120,133010
3,17,40,123270,124790,126630
3,17,50,138060,138670,134970
3,18,0,135430,134680,132470
3,18,10,130240,133200,130720
3,18,20,129590,128690,125830
3,18,30,125970,127530,125800
3,18,40,122720,129840,122960
3,18,50,105720,112870,107940
3,19,0,103350,110960,105330
3,19,10,89875,100420,92634
3,19,20,86387,93221,90776
3,19,30,87336,91066,86960
3,19,40,92842,94426,93300
3,19,50,92779,90720,93685
3,20,0,139140,135390,139310
3,20,10,137990,130050,134470
3,20,20,133260,125350,130500
3,20,30,130280,123950,128920
3,20,40,123640,117970,119230
3,20,50,129560,125520,124720
3,21,0,131310,129460,127830
3,21,10,134330,134990,131050
3,21,20,133920,132080,130930
3,21,30,134780,129940,130190
3,21,40,135430,126740,130190
3,21,50,138870,132290,131670
3,22,0,134860,125600,127950
3,22,10,136240,125910,132730
3,22,20,133610,123040,129400
3,22,30,132720,125200,130230
3,22,40,133890,124550,129930
3,22,50,134870,129320,131830
3,23,0,126690,118150,122480
3,23,10,114210,109810,111280
3,23,20,78294,76261,84671
3,23,30,37402,33860,37954
3,23,40,37655,30286,35897
3,23,50,36929,29723,35137
4,0,0,35523,29380,35188
4,0,10,35569,29147,36078
4,0,20,40039,34325,40625
4,0,30,39096,33993,39971
4,0,40,39440,34534,40632
4,0,50,36682,35428,39702
4,1,0,36656,35042,39717
4,1,10,35811,34253,36057
4,1,20,38755,34485,35799
4,1,30,36118,33703,34888
4,1,40,31727,26739,30494
4,1,50,30434,25611,30701
4,2,0,28432,24275,28142
4,2,10,26105,23763,28247
4,2,20,26459,23164,28763
4,2,30,27471,23040,27796
4,2,40,30988,29725,32973
4,2,50,30875,29696,33774
4,3,0,30310,28932,33281
4,3,10,31840,29051,33151
4,3,20,33571,29319,34345
4,3,30,31662,26967,31741
4,3,40,31298,27029,31543
4,3,50,35219,29877,33927
4,4,0,32417,28135,31937
4,4,10,28867,25475,29560
4,4,20,27850,24820,27882
4,4,30,26419,24056,27189
4,4,40,26944,25194,28135
4,4,50,26718,24573,29831
4,5,0,32387,27748,31613
4,5,10,32974,30318,33953
4,5,20,33548,31187,33901
4,5,30,34483,28346,34048
4,5,40,32934,27912,31328
4,5,50,30219,27076,30535
4,6,0,31726,27211,31401
4,6,10,97134,92735,98782
4,6,20,101360,97970,101060
4,6,30,98159,95160,98603
4,6,40,92498,91193,94656
4,6,50,92868,89425,94219
4,7,0,94918,92673,96651
4,7,10,95486,93697,96216
4,7,20,113970,110350,114120
4,7,30,122800,115360,121500
4,7,40,127400,121400,126240
4,7,50,128910,124140,126610
4,8,0,128090,123150,124480
4,8,10,124350,118660,119930
4,8,20,120490,116170,115440
4,8,30,129640,126010,123540
4,8,40,127650,121460,118450
4,8,50,137730,132730,131810
4,9,0,131750,129100,126020
4,9,10,136510,131130,127790
4,9,20,138740,133120,131420
4,9,30,135060,128220,128840
4,9,40,124870,123510,121800
4,9,50,130690,126180,124540
4,10,0,132990,130810,128650
4,10,10,98621,93513,90559
4,10,20,90834,84378,85051
4,10,30,92314,89258,84694
4,10,40,98386,97790,91616
4,10,50,96890,91719,90563
4,11,0,95511,89804,89166
4,11,10,80000,78491,74447
4,11,20,65189,62766,64892
4,11,30,64000,62169,65825
4,11,40,71698,70238,72243
4,11,50,69094,72449,69502
4,12,0,66849,69944,66636
4,12,10,65942,67038,69321
4,12,20,63431,64519,68418
4,12,30,79129,83187,77755
4,12,40,90541,91808,85289
4,12,50,87356,86618,83997
4,13,0,87496,87345,83860
4,13,10,83584,87649,83758
4,13,20,92535,91287,90553
4,13,30,99038,94961,95514
4,13,40,95793,93603,96303
4,13,50,102650,95767,98539
4,14,0,94934,89213,91201
4,14,10,97515,98737,96509
4,14,20,94667,94518,93004
4,14,30,96925,97453,96598
4,14,40,81886,83034,81117
4,14,50,72581,72828,70438
4,15,0,72462,71819,70821
4,15,10,80637,79769,78633
4,15,20,89685,85557,85680
4,15,30,91307,86988,87550
4,15,40,91076,83537,87626
4,15,50,95946,89530,92044
4,16,0,96800,92035,92157
4,16,10,97567,93281,95976
4,16,20,97809,92898,95830
4,16,30,95656,94807,94234
4,16,40,100080,97905,97811
4,16,50,101570,97072,97975
4,17,0,135670,133700,133160
4,17,10,137340,137240,136970
4,17,20,146990,143900,143010
4,17,30,145070,138940,140970
4,17,40,138780,131550,131430
4,17,50,138160,133210,135750
4,18,0,125160,127110,128570
4,18,10,119040,122770,124680
4,18,20,120500,121920,124540
4,18,30,133840,133870,136150
4,18,40,123190,119100,124240
4,18,50,113090,110350,115180
4,19,0,83421,85337,89650
4,19,10,86416,89453,87569
4,19,20,89523,91574,93122
4,19,30,87516,87841,89129
4,19,40,90507,88434,91246
4,19,50,89165,88784,91666
4,20,0,119840,119340,124150
4,20,10,127660,126730,129720
4,20,20,126640,122330,126650
4,20,30,129740,125550,130580
4,20,40,125510,121600,127380
4,20,50,125730,121770,126240
4,21,0,129070,122260,127860
4,21,10,132700,127860,132190
4,21,20,131440,126220,131290
4,21,30,130410,125640,129030
4,21,40,132730,129050,131930
4,21,50,123130,119730,124990
4,22,0,123000,119600,123420
